-0.0015847860538826253, 0.08309143686502185
0.08240887480190184, 0.08236574746008718
0.16640253565768634, 0.089622641509434
0.24881141045958807, 0.10195936139332373
0.33122028526148983, 0.11719883889695215
0.41362916006339157, 0.13171262699564595
0.4960380348652933, 0.1433236574746009
0.5784469096671951, 0.15275761973875185
0.6624405705229794, 0.15928882438316405
0.7448494453248813, 0.15928882438316405
0.8272583201267831, 0.16001451378809872
0.9096671949286848, 0.16291727140783752
0.9920760697305866, 0.1716255442670538
