0, 7.603305785123979
7.692307692307679, 9.586776859504141
21.794871794871767, 14.214876033057848
34.615384615384585, 16.859504132231407
47.43589743589746, 16.198347107438025
63.46153846153845, 14.876033057851245
78.20512820512818, 12.231404958677672
91.66666666666669, 7.603305785123979
104.48717948717945, 2.975206611570229
117.30769230769226, -1.6528925619834638
128.8461538461538, -6.280991735537185
139.74358974358972, -9.586776859504141
151.9230769230769, -13.553719008264437
164.1025641025641, -16.198347107437996
173.07692307692304, -19.50413223140498
