0.01754385964912278, 0.08720930232558133
0.10207336523125993, 0.08357558139534882
0.18500797448165868, 0.08284883720930225
0.2679425837320573, 0.0821220930232558
0.3524720893141945, 0.08066860465116277
0.4370015948963317, 0.07703488372093026
0.518341307814992, 0.07848837209302317
0.6012759170653906, 0.08502906976744184
0.6858054226475278, 0.09520348837209303
0.7687400318979265, 0.10901162790697677
0.8516746411483253, 0.12645348837209303
0.9346092503987239, 0.14607558139534882
1.019138755980861, 0.16497093023255816
