0.012678288431061918, 0.08671988388969532
0.09508716323296365, 0.08309143686502185
0.17749603803486538, 0.08236574746008718
0.2599049128367672, 0.08599419448476053
0.3438985736925516, 0.09397677793904213
0.42472266244057055, 0.1070391872278666
0.5087163232963551, 0.12445573294629908
0.5911251980982569, 0.1433236574746009
0.6735340729001587, 0.16436865021770686
0.7575277337559432, 0.1817851959361394
0.8399366085578448, 0.191944847605225
0.9223454833597466, 0.20355587808418002
1.0047543581616483, 0.22024673439767783
