0, -0.9090909090909918
10.526315789473642, -3.6363636363637397
22.807017543859615, -7.272727272727252
37.71929824561397, -10.909090909090992
49.122807017543835, -13.636363636363626
60.52631578947364, -16.363636363636374
71.05263157894734, -19.090909090909122
81.57894736842104, -20.90909090909099
96.4912280701754, -24.545454545454504
111.40350877192981, -27.272727272727252
127.19298245614033, -30.000000000000114
142.10526315789474, -29.090909090909122
156.140350877193, -25.454545454545496
167.54385964912274, -22.727272727272748
175.43859649122805, -21.818181818181756
