0, -13.333333333333371
7.058823529411711, -11.494252873563198
16.764705882352928, -8.735632183908024
26.470588235294088, -6.8965517241379075
41.47058823529409, -3.218390804597675
56.47058823529409, -0.45977011494250064
66.17647058823525, 3.218390804597732
75.8823529411764, 7.816091954022966
85.58823529411762, 13.333333333333371
95.29411764705884, 17.011494252873604
108.52941176470586, 22.528735632183896
124.41176470588232, 26.206896551724128
137.6470588235294, 28.0459770114943
152.6470588235294, 29.88505747126436
171.1764705882353, 32.643678160919535
